year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,owner_category,price_category,Cluster
2008,67000,6.431262924569239e+20,1,Individual,1.7419696747025504,Second Owner,14778.779004046337,987518392589.252,22187977.44544717,2,1,6
2015,480000,6.431262924569239e+20,1,Individual,1.7419696747025504,First Owner,20548.992484197897,1059521240748.518,40125266.88174321,1,1,9
2008,110000,3.9131418399209174e+20,2,Individual,1.7419696747025504,First Owner,16450.33563213196,563972226946.5116,14894793.828491632,1,1,0
2006,105000,4.823472677698902e+20,2,Individual,1.7419696747025504,Third Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2018,475000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,17065.468471267468,847748157927.1477,27510030.355117418,1,1,6
2012,275000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2003,40000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,15915.437511144559,883043671730.7094,30269613.345316812,1,1,6
2018,300000,1.2059446222406463e+20,2,Individual,1.7419696747025504,Second Owner,19793.4488883032,563972226946.5116,19743775.36841342,2,1,0
2007,100000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,16450.33563213196,563972226946.5116,19349549.226956364,1,1,0
2011,70000,6.431262924569239e+20,1,Individual,1.7419696747025504,Second Owner,14645.054473799486,993871585073.8932,29086934.92094564,2,1,2
2017,900000,4.823472677698902e+20,1,Individual,1.7419696747025504,First Owner,18503.0071714211,1059521240748.518,39963634.16374581,1,2,9
2017,650000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,19051.277745433184,964929263754.9725,27525799.4007757,2,2,4
2003,55000,9.64684341830991e+20,2,Individual,1.7419696747025504,Third Owner,15915.437511144559,883043671730.7094,30269613.345316812,2,1,6
2000,50000,1.447021415892092e+21,2,Individual,1.7419696747025504,Fourth & Above Owner,14845.641269169762,703036551332.5447,24750447.36491803,3,1,6
2016,550000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33423422.476973258,1,2,6
2013,475000,2.0097480022967095e+21,1,Individual,1.7419696747025504,First Owner,16958.48884706999,1033402560533.8823,34133029.53159596,1,1,9
2019,425000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,16851.509222872508,768686207007.1694,27904256.496574473,1,1,6
2017,900000,5.225420239416486e+20,1,Individual,1.7419696747025504,First Owner,22060.079675987297,883043671730.7094,35985892.39644412,1,2,4
2015,516000,7.235158048004406e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2011,150000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,14310.743148182366,829394490749.2955,26721578.07220331,2,1,6
2016,400000,2.411787307393398e+20,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2016,800000,6.39106816839748e+20,1,Individual,1.7419696747025504,First Owner,13575.258231824691,1540246138753.0283,48404015.85234138,1,2,7
2007,165000,7.235158048004406e+20,2,Individual,1.7419696747025504,Third Owner,15179.952594786888,768686207007.1694,25933125.7892892,2,1,6
2015,1000000,8.842948294874742e+20,1,Individual,1.7419696747025504,First Owner,16951.802620557646,1033402560533.8823,34133029.53159596,1,2,9
2015,440000,8.842948294874742e+20,1,Individual,1.7419696747025504,First Owner,21057.14569913593,883043671730.7094,30269613.345316812,1,1,4
2011,390000,1.2299697325645966e+21,1,Individual,1.7419696747025504,First Owner,18202.126978365686,1118817703938.5015,50895525.066349976,1,1,9
2008,136000,1.6092876465574807e+21,2,Individual,1.7419696747025504,First Owner,14377.605413305791,981871110380.6821,27904256.496574473,1,1,2
2013,475000,1.19781392762719e+21,1,Individual,1.7419696747025504,First Owner,18924.239441698675,883043671730.7094,30269613.345316812,1,1,4
2016,515000,8.039053171439575e+20,1,Individual,1.7419696747025504,First Owner,20548.992484197897,1059521240748.518,40125266.88174321,1,2,9
2012,175000,7.235158048004406e+20,1,Individual,1.7419696747025504,Second Owner,13588.630684849377,993871585073.8932,28692708.779488586,2,1,2
2012,380000,6.431262924569239e+20,1,Individual,1.7419696747025504,Fourth & Above Owner,17653.856404353606,883043671730.7094,36104160.23888123,3,1,6
2012,405000,1.2058528788615416e+21,1,Individual,1.7419696747025504,First Owner,15915.437511144559,883043671730.7094,30269613.345316812,1,1,6
2018,535000,9.64776085210096e+19,2,Individual,1.7419696747025504,First Owner,17245.996587100715,847042247651.0764,33344577.248681847,1,2,6
2011,215000,3.215682430828566e+20,2,Individual,1.7419696747025504,Second Owner,16891.62658194656,847042247651.0764,32201321.438456386,2,1,6
1997,70000,8.039053171439575e+20,2,Individual,1.7419696747025504,Second Owner,14845.641269169762,703036551332.5447,24750447.36491803,2,1,6
2017,445000,2.1706187703628477e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33368230.817169268,1,1,6
2015,335000,9.64684341830991e+20,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2014,300000,3.9411977797288054e+20,2,Individual,1.7419696747025504,First Owner,13555.199552287664,846336337375.0051,29875387.203859758,1,1,6
2015,110000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,20261.484744167174,442555659462.2592,15880359.182134273,1,1,0
2014,240000,7.235158048004406e+20,2,Individual,1.7419696747025504,Second Owner,19291.981899877515,706566102712.9009,27529741.66219027,2,1,4
2016,300000,7.235158048004406e+20,2,Individual,1.7419696747025504,First Owner,19218.433408241744,848454068203.2189,34211874.75988737,1,1,4
2010,2000000,7.235158048004406e+20,1,Individual,1.8193827268431275,Second Owner,12966.811619201526,2114857103475.0132,102807223.3734151,2,3,1
2007,50000,6.431262924569239e+20,1,Individual,1.7419696747025504,Third Owner,14778.779004046337,987518392589.252,22187977.44544717,2,1,6
2009,295000,1.567605684407367e+21,1,Individual,1.7419696747025504,Second Owner,13174.084641084146,1766137427095.8232,32634970.194059145,2,1,3
2006,310000,7.235158048004406e+20,1,Individual,1.7419696747025504,Third Owner,10299.007240776877,1540246138753.0283,48404015.85234138,2,1,7
1997,29999,6.431262924569239e+20,2,Individual,1.7419696747025504,Third Owner,14043.294087688666,563972226946.5116,15683246.111405745,2,1,0
2016,640000,5.6273678011340705e+20,1,Individual,1.7419696747025504,First Owner,19525.9998278095,883043671730.7094,35985892.39644412,1,2,4
2012,350000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,14979.365799416611,847042247651.0764,34921481.81451007,1,1,6
2013,385000,9.64684341830991e+20,2,Individual,1.7419696747025504,First Owner,16049.162041391413,847042247651.0764,34921481.81451007,1,1,6
2013,409999,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,18924.239441698675,883043671730.7094,30269613.345316812,2,1,4
2016,1300000,3.215682430828566e+20,1,Individual,1.8193827268431275,First Owner,13976.43182256524,1540246138753.0283,56288538.6814825,1,3,1
2009,210000,4.823472677698902e+20,2,Individual,1.7419696747025504,Third Owner,13508.395966701268,1128700447803.4988,40913719.16465732,2,1,2
2007,300000,8.842948294874742e+20,1,Individual,1.7419696747025504,First Owner,10299.007240776877,1540246138753.0283,48404015.85234138,1,1,7
2008,450000,9.003727319561775e+20,1,Individual,1.7419696747025504,First Owner,10299.007240776877,1843787557463.6592,48404015.85234138,1,1,3
2011,170000,5.6273678011340705e+20,1,Individual,1.7419696747025504,Second Owner,16650.922427502235,989636123417.4658,27904256.496574473,2,1,6
2014,650000,1.1254633665180247e+21,1,Individual,1.7419696747025504,First Owner,20060.8979487969,1059521240748.518,39967576.425160386,1,2,9
1997,125000,7.556716097378472e+20,2,Individual,1.8193827268431275,Fourth & Above Owner,13909.569557441815,918339185534.2711,34606100.901344426,3,1,8
2012,145000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,16450.33563213196,563972226946.5116,19349549.226956364,1,1,0
2018,681000,2.1706187703628477e+20,1,Individual,1.7419696747025504,First Owner,16744.529598675028,1059521240748.518,35788779.325715594,1,2,9
2015,635000,1.3907487572516303e+21,1,Individual,1.7419696747025504,First Owner,20060.8979487969,1059521240748.518,39967576.425160386,1,2,9
2010,140000,6.431262924569239e+20,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2016,750000,6.913599998630338e+20,1,Individual,1.7419696747025504,Third Owner,20662.658334907723,1059521240748.518,39967576.425160386,2,2,9
2015,611000,6.431262924569239e+20,1,Individual,1.7419696747025504,Second Owner,20662.658334907723,1059521240748.518,39967576.425160386,2,2,9
2007,110000,9.64684341830991e+20,2,Individual,1.7419696747025504,Third Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2006,100000,8.039053171439575e+20,2,Individual,1.8193827268431275,Second Owner,13976.43182256524,751038450105.3885,26327351.930746254,2,1,8
2014,225000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,18188.754525341006,883043671730.7094,30269613.345316812,1,1,4
2010,250000,1.5274109282356088e+21,1,Individual,1.7419696747025504,Third Owner,14110.156352812091,1055991689368.1617,44461754.43777082,2,1,2
2011,385000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,12639.186520096744,1783079273721.5332,30663839.486773867,2,1,3
2012,135000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,16450.33563213196,563972226946.5116,19349549.226956364,1,1,0
2006,65000,8.039053171439575e+20,2,Individual,1.7419696747025504,Second Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2016,260000,9.64684341830991e+20,2,Individual,1.7419696747025504,First Owner,19291.981899877515,706566102712.9009,27529741.66219027,1,1,4
2014,465000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,18924.239441698675,883043671730.7094,30269613.345316812,2,1,4
2007,150000,6.431262924569239e+20,2,Individual,1.7419696747025504,Fourth & Above Owner,15915.437511144559,883043671730.7094,30269613.345316812,3,1,6
2017,430000,1.60789218395823e+20,2,Individual,1.7419696747025504,Second Owner,15413.970522718875,847748157927.1477,33423422.476973258,2,1,6
2009,200000,6.511652436912755e+20,2,Individual,1.7419696747025504,Fourth & Above Owner,14645.054473799486,847042247651.0764,32634970.194059145,3,1,6
2011,125000,7.235158048004406e+20,2,Individual,1.7419696747025504,Second Owner,15714.850715774288,848454068203.2189,32398434.50918491,2,1,6
2001,45000,4.823472677698902e+20,2,Individual,1.7419696747025504,Second Owner,14043.294087688666,563972226946.5116,15683246.111405745,2,1,0
2012,124000,3.215682430828566e+20,2,Individual,1.7419696747025504,Second Owner,15714.850715774288,848454068203.2189,32398434.50918491,2,1,6
2007,80000,6.431262924569239e+20,2,Individual,1.7419696747025504,Third Owner,13508.395966701268,844218606546.7915,26839845.914640423,2,1,6
2014,545000,2.8137348691109822e+20,3,Individual,1.7419696747025504,First Owner,18523.06585095813,971282456239.6136,32989773.721370496,1,2,9
2019,1050000,1.60789218395823e+20,1,Individual,1.7419696747025504,First Owner,20308.288329753574,883043671730.7094,35985892.39644412,1,3,4
2015,200000,4.0195775542637344e+20,2,Individual,1.7419696747025504,First Owner,15447.401655280588,848454068203.2189,33581112.93355609,1,1,6
2015,1100000,6.190094387538687e+20,1,Individual,1.8193827268431275,Second Owner,13976.43182256524,1540246138753.0283,56288538.6814825,2,3,1
2014,750000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,13374.671436454419,1540246138753.0283,56288538.6814825,1,2,7
2016,425000,1.085360353725371e+20,2,Individual,1.7419696747025504,First Owner,19218.433408241744,848454068203.2189,34211874.75988737,1,1,4
2016,300000,3.054903406141533e+20,2,Individual,1.7419696747025504,First Owner,19793.4488883032,563972226946.5116,19743775.36841342,1,1,0
2019,1200000,1.1255551098971295e+20,1,Individual,1.7419696747025504,First Owner,20308.288329753574,883043671730.7094,35985892.39644412,1,3,4
2009,240000,5.6273678011340705e+20,2,Individual,1.7419696747025504,First Owner,12304.875194479619,1272000233845.9595,52346277.266911946,1,1,7
2016,450000,4.421525115981318e+20,1,Individual,1.7419696747025504,Second Owner,20207.994932068435,847748157927.1477,31452291.769687977,2,1,4
2006,80000,1.2058528788615416e+21,2,Individual,1.7419696747025504,Fourth & Above Owner,15915.437511144559,706566102712.9009,27549452.96926312,3,1,6
2013,500000,1.2862423912050584e+21,1,Individual,1.7419696747025504,First Owner,13949.686916515871,1783079273721.5332,25578322.261977848,1,1,3
2013,295000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,18055.029995094155,883043671730.7094,31412869.155542273,1,1,4
2008,100000,9.64684341830991e+20,1,Individual,1.7419696747025504,Third Owner,16042.47581487907,987518392589.252,28298482.63803153,2,1,6
2013,700000,6.14668405087319e+20,1,Individual,1.7419696747025504,First Owner,18202.126978365686,1118817703938.5015,50895525.066349976,1,2,9
2011,180000,1.0048790980027494e+21,1,Individual,1.7419696747025504,Second Owner,16650.922427502235,989636123417.4658,27904256.496574473,2,1,6
2012,225000,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,17185.820548489635,1033402560533.8823,26721578.07220331,2,1,9
2017,310000,2.0098397456758142e+20,2,Individual,1.7419696747025504,First Owner,17386.407343859908,576678611915.7937,22858161.885924164,1,1,0
2015,625000,2.411787307393398e+20,1,Individual,1.7419696747025504,First Owner,20662.658334907723,1059521240748.518,39967576.425160386,1,2,9
2013,275000,5.6273678011340705e+20,4,Individual,1.7419696747025504,Second Owner,16116.024306514833,768686207007.1694,27923967.803647324,2,1,6
2013,245000,8.842948294874742e+20,2,Individual,1.7419696747025504,Second Owner,16523.884123767726,768686207007.1694,27923967.803647324,2,1,6
2010,160000,1.6078004405791257e+21,2,Individual,1.7419696747025504,First Owner,15982.299776267982,706566102712.9009,27549452.96926312,1,1,6
2014,250000,6.431262924569239e+20,2,Individual,1.7419696747025504,First Owner,17386.407343859908,576678611915.7937,22858161.885924164,1,1,0
2014,450000,6.109704875195172e+20,1,Individual,1.7419696747025504,First Owner,20528.933804660872,1059521240748.518,39967576.425160386,1,1,9
2007,85000,1.2058528788615416e+21,1,Individual,1.7419696747025504,Second Owner,14778.779004046337,987518392589.252,22187977.44544717,2,1,6
2018,1938000,2.8137348691109822e+20,1,Individual,1.7419696747025504,First Owner,12425.227271701784,1691310937832.2727,59363502.58484755,1,3,7
2016,550000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,2,6
2015,551000,8.842948294874742e+20,1,Individual,1.7419696747025504,First Owner,18503.0071714211,1059521240748.518,39963634.16374581,1,2,9
2019,500000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,16744.529598675028,847042247651.0764,33368230.817169268,1,1,6
2018,585000,1.2059446222406463e+20,2,Individual,1.7419696747025504,First Owner,15179.952594786888,847748157927.1477,35276285.34182142,1,2,6
2013,172000,9.64684341830991e+20,2,Individual,1.7419696747025504,First Owner,14217.135977009571,1057403509920.3042,38035868.33202081,1,1,2
2012,360000,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,18202.126978365686,1118817703938.5015,50895525.066349976,2,1,9
2017,350000,1.9294502333322972e+20,1,Individual,1.7419696747025504,Second Owner,21518.49532848756,741155706240.3914,28298482.63803153,2,1,4
2018,700000,4.260746091294285e+20,1,Individual,1.7419696747025504,First Owner,18656.790381204977,1059521240748.518,40109497.836084925,1,2,9
2011,148000,3.215682430828566e+20,2,Individual,1.7419696747025504,Third Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2016,330000,3.808153136800285e+20,3,Individual,1.7419696747025504,First Owner,17948.050370896675,846336337375.0051,25933125.7892892,1,1,4
2007,110000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,15781.712980897713,1340473530624.8691,27115804.213660363,2,1,2
2015,450000,8.039053171439575e+20,1,Individual,1.7419696747025504,First Owner,20127.760213920323,883043671730.7094,30245959.776829384,1,1,4
2009,260000,6.431262924569239e+20,1,Individual,1.7419696747025504,Second Owner,10967.629892011122,1407535006851.6365,59402925.19899325,2,1,7
2011,200000,7.315547560347924e+20,2,Individual,1.7419696747025504,Second Owner,16891.62658194656,847042247651.0764,32201321.438456386,2,1,6
2019,430000,1.60789218395823e+20,3,Individual,1.7419696747025504,First Owner,24848.236131634112,706566102712.9009,24080262.924441036,1,1,4
2013,550000,6.431262924569239e+20,1,Individual,1.7419696747025504,Second Owner,11335.37235018996,1540246138753.0283,48404015.85234138,2,2,7
2013,245000,6.431262924569239e+20,1,Individual,1.7419696747025504,First Owner,18790.514911451824,883043671730.7094,30245959.776829384,1,1,4
2016,320000,6.431262924569239e+20,3,Individual,1.7419696747025504,First Owner,17948.050370896675,846336337375.0051,25420631.805395026,1,1,4
2008,120000,8.842948294874742e+20,3,Individual,1.7419696747025504,Third Owner,12104.288399109344,1057403509920.3042,38154136.17445793,2,1,2
2013,615000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,18456.2035858347,1118817703938.5015,50863986.97503341,1,2,9
2013,600000,7.235158048004406e+20,1,Individual,1.8193827268431275,First Owner,14778.779004046337,1391299070501.998,55539509.01271409,1,2,5
2010,300000,9.64684341830991e+20,2,Individual,1.7419696747025504,Second Owner,12839.77331546702,1271294323569.8882,64173061.51062361,2,1,7
2016,400000,3.635074516724693e+20,1,Dealer,1.7419696747025504,First Owner,20548.992484197897,1059521240748.518,40125266.88174321,1,1,9
2017,1000000,4.823472677698902e+20,1,Individual,1.8193827268431275,Second Owner,14651.74070031183,1118817703938.5015,50848217.929375134,2,2,5
2012,525000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,12264.757835405566,1667309988445.8508,79252211.42135601,2,2,7
2013,300000,1.0691907078775628e+21,1,Individual,1.7419696747025504,First Owner,16851.509222872508,883043671730.7094,30663839.486773867,1,1,6
2011,220000,9.40567488127936e+20,1,Individual,1.7419696747025504,Second Owner,16851.509222872508,883043671730.7094,30663839.486773867,2,1,6
2015,850000,1.3907487572516303e+21,1,Individual,1.7419696747025504,First Owner,13976.43182256524,1540246138753.0283,56288538.6814825,1,2,7
2011,500000,2.8137348691109822e+20,2,Individual,1.7419696747025504,First Owner,14645.054473799486,1058815330472.4467,47615563.569427274,1,1,2
2003,59000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Second Owner,12104.288399109344,1057403509920.3042,38154136.17445793,2,1,2
2011,130000,4.823472677698902e+20,2,Individual,1.7419696747025504,Third Owner,16450.33563213196,563972226946.5116,19349549.226956364,2,1,0
2016,375000,9.64684341830991e+20,2,Individual,1.7419696747025504,Second Owner,14110.156352812091,848454068203.2189,30269613.345316812,2,1,6
2009,180000,1.3103592449081134e+21,1,Dealer,1.7419696747025504,First Owner,15915.437511144559,883043671730.7094,30269613.345316812,1,1,6
2011,220000,1.787069053105168e+21,1,Individual,1.7419696747025504,First Owner,18034.97131555713,848454068203.2189,30230190.73117111,1,1,4
2013,625000,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,11963.877642350155,1762607875715.4673,40744201.923830785,2,2,3
2013,295000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,18790.514911451824,883043671730.7094,30245959.776829384,1,1,4
2011,350000,1.2862423912050584e+21,1,Individual,1.7419696747025504,First Owner,15915.437511144559,883043671730.7094,30269613.345316812,1,1,6
2010,235000,7.235158048004406e+20,1,Individual,1.7419696747025504,First Owner,12639.186520096744,1377180864980.5732,36577231.6086297,1,1,7
2012,500000,2.652864101044844e+21,2,Individual,1.7419696747025504,Second Owner,12264.757835405566,1667309988445.8508,79252211.42135601,2,1,7
2017,509999,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,17988.16772997073,847042247651.0764,33344577.248681847,1,2,4
2020,370000,1.2863341345841632e+20,3,Individual,1.7419696747025504,First Owner,25343.016893547458,563972226946.5116,19743775.36841342,1,1,4
2016,370000,2.411787307393398e+20,2,Individual,1.7419696747025504,Second Owner,15915.437511144559,847042247651.0764,33423422.476973258,2,1,6
2009,180000,4.0195775542637344e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,883043671730.7094,30269613.345316812,1,1,6
2012,300000,1.6881899529226423e+21,1,Individual,1.7419696747025504,First Owner,14785.46523055868,1055991689368.1617,40519493.023200266,1,1,2
2015,350000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,16523.884123767726,768686207007.1694,27923967.803647324,1,1,6
2018,395000,1.60789218395823e+20,2,Individual,1.7419696747025504,First Owner,18663.47660771732,707272012988.972,27510030.355117418,1,1,0
2015,850000,8.039053171439575e+20,1,Individual,1.7419696747025504,First Owner,11963.877642350155,1762607875715.4673,40756028.708074495,1,2,3
2015,1150000,3.215682430828566e+20,1,Individual,1.7419696747025504,First Owner,11963.877642350155,1762607875715.4673,40756028.708074495,1,3,3
2016,3500000,2.8137348691109822e+20,1,Individual,1.8193827268431275,First Owner,13133.96728201009,2114857103475.0132,107892740.5982111,1,3,1
2012,280000,9.64684341830991e+20,1,Individual,1.7419696747025504,Second Owner,17011.97865916873,1130112268355.6414,41938707.13244566,2,1,9
2018,775000,4.0195775542637344e+20,1,Individual,1.7419696747025504,Second Owner,15641.302224138519,1055991689368.1617,40519493.023200266,2,2,2
2012,420000,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,18202.126978365686,1118817703938.5015,50895525.066349976,2,1,9
2010,310000,7.315547560347924e+20,2,Individual,1.7419696747025504,Second Owner,14645.054473799486,1058815330472.4467,47615563.569427274,2,1,2
2017,1550000,4.0195775542637344e+20,1,Individual,1.7419696747025504,First Owner,14711.916738922917,1382828147189.1433,68115322.92519417,1,3,7
2015,375000,5.3861992641035194e+20,1,Individual,1.7419696747025504,First Owner,16918.371487995933,883043671730.7094,37247416.0491067,1,1,6
2015,500000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,847042247651.0764,33423422.476973258,1,1,6
2013,300000,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,18790.514911451824,883043671730.7094,30245959.776829384,2,1,4
2008,155000,9.64684341830991e+20,2,Individual,1.7419696747025504,Second Owner,15113.090329663462,1058815330472.4467,31846517.91114503,2,1,2
2013,350000,1.4872161720638505e+21,1,Individual,1.7419696747025504,First Owner,18924.239441698675,883043671730.7094,30269613.345316812,1,1,4
2016,950000,6.029315362851654e+20,1,Individual,1.8193827268431275,Third Owner,13976.43182256524,1540246138753.0283,56288538.6814825,2,2,1
2015,350000,6.431262924569239e+20,1,Individual,1.7419696747025504,Third Owner,19325.413032439228,792687156393.5913,28692708.779488586,2,1,4
2019,1900000,2.411787307393398e+20,1,Individual,1.8193827268431275,First Owner,11569.390278121948,1413182289060.2063,59402925.19899325,1,3,1
2020,537000,4.020494988054784e+19,2,Individual,1.7419696747025504,First Owner,14645.054473799486,847748157927.1477,43870415.22558524,1,2,6
2019,585000,8.039970605230624e+19,2,Individual,1.7419696747025504,First Owner,15835.202792996452,707272012988.972,30663839.486773867,1,2,6
2002,56000,4.823472677698902e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,883043671730.7094,30269613.345316812,1,1,6
2012,350000,1.1254633665180247e+21,1,Individual,1.7419696747025504,First Owner,17165.761868952603,883043671730.7094,36088391.193222955,1,1,6
2019,700000,1.5275026716147135e+20,2,Individual,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33368230.817169268,1,2,6
2017,849000,3.585474187608743e+20,1,Dealer,1.7419696747025504,First Owner,19673.096811081035,883043671730.7094,35985892.39644412,1,2,4
2014,574000,2.257439443693846e+20,2,Dealer,1.8193827268431275,First Owner,3278.4694028172703,847042247651.0764,41800727.9829357,1,2,5
2014,484999,2.3153198925811778e+20,2,Dealer,1.7419696747025504,First Owner,15714.850715774288,847042247651.0764,33356404.032925557,1,1,6
2018,360000,1.760632257410912e+20,2,Dealer,1.7419696747025504,First Owner,17125.644509878548,566089957774.7252,22093363.17149747,1,1,0
2014,575000,2.2590472339407163e+20,2,Dealer,1.8193827268431275,First Owner,3278.4694028172703,847042247651.0764,41800727.9829357,1,2,5
2014,550000,8.842948294874742e+20,1,Individual,1.7419696747025504,Second Owner,20662.658334907723,1059521240748.518,39967576.425160386,2,2,9
2016,700000,8.039053171439575e+20,1,Individual,1.7419696747025504,First Owner,18349.223961637224,987518392589.252,36076564.408979245,1,2,9
2019,825000,6.169306652996987e+19,1,Individual,1.8193827268431275,First Owner,22267.352697869912,883043671730.7094,30277497.868145946,1,2,8
2008,114999,8.039053171439575e+20,2,Individual,1.7419696747025504,Second Owner,15915.437511144559,751038450105.3885,27510030.355117418,2,1,6
2009,150000,6.029315362851654e+20,2,Individual,1.7419696747025504,Second Owner,13307.809171330993,967752904859.2576,36577231.6086297,2,1,2
2018,851000,4.0195775542637344e+20,1,Individual,1.8193827268431275,First Owner,22267.352697869912,883043671730.7094,30277497.868145946,1,2,8
2014,550000,3.215682430828566e+20,2,Individual,1.7419696747025504,First Owner,14932.562213830217,987518392589.252,42687736.80121407,1,2,2
2016,890000,3.215682430828566e+20,1,Individual,1.7419696747025504,First Owner,19673.096811081035,883043671730.7094,35985892.39644412,1,2,4
2012,265000,8.039053171439575e+20,2,Individual,1.7419696747025504,Second Owner,15647.988450650862,847042247651.0764,32634970.194059145,2,1,6
2014,900000,8.842948294874742e+20,1,Individual,1.7419696747025504,First Owner,13575.258231824691,1411770468508.0637,48404015.85234138,1,2,7
2013,210000,7.739361069422944e+20,1,Individual,1.7419696747025504,First Owner,20288.229650216548,662799665596.4843,23804304.625421096,1,1,4
2015,1650000,5.948925850508138e+20,1,Individual,1.8193827268431275,First Owner,15902.065058119875,1410358647955.9214,73634488.90559296,1,3,1
2011,750000,1.350554001079872e+21,1,Individual,1.7419696747025504,Second Owner,11836.83933861565,1762607875715.4673,41307945.306114376,2,2,3
2015,400000,1.808865964817022e+20,2,Individual,1.7419696747025504,First Owner,16991.919979631704,706566102712.9009,27525799.4007757,1,1,0
2020,925000,5.949843284299186e+19,1,Individual,1.8193827268431275,First Owner,19525.9998278095,883043671730.7094,35985892.39644412,1,2,8
2011,275000,5.6273678011340705e+20,2,Individual,1.7419696747025504,Third Owner,14979.365799416611,918339185534.2711,34921481.81451007,2,1,6
2009,175000,5.3861992641035194e+20,2,Individual,1.7419696747025504,First Owner,15915.437511144559,751038450105.3885,27510030.355117418,1,1,6
2009,155000,8.842948294874742e+20,1,Individual,1.7419696747025504,Third Owner,15113.090329663462,989636123417.4658,27904256.496574473,2,1,6
2012,325000,1.4068266597203336e+21,1,Individual,1.7419696747025504,Second Owner,17653.856404353606,883043671730.7094,36104160.23888123,2,1,6
2014,700000,9.64684341830991e+20,1,Individual,1.7419696747025504,First Owner,11335.37235018996,1540246138753.0283,48404015.85234138,1,2,7
2008,50000,9.64684341830991e+20,1,Individual,1.7419696747025504,Third Owner,14979.365799416611,987518392589.252,28692708.779488586,2,1,6
2012,450000,2.974422150418911e+21,1,Individual,1.7419696747025504,First Owner,11335.37235018996,1540246138753.0283,48404015.85234138,1,1,7
2014,645000,1.2087469013059083e+21,1,Individual,1.7419696747025504,First Owner,18202.126978365686,1118817703938.5015,50895525.066349976,1,2,9
2017,597000,1.2059446222406463e+20,1,Individual,1.7419696747025504,First Owner,19793.4488883032,741155706240.3914,28298482.63803153,1,2,4
2018,400000,2.411787307393398e+20,2,Individual,1.8193827268431275,Second Owner,19352.157938488595,707272012988.972,27510030.355117418,2,1,8
2009,300000,1.2058528788615416e+21,1,Individual,1.7419696747025504,First Owner,15179.952594786888,883043671730.7094,30663839.486773867,1,1,6
2015,573000,8.039053171439575e+20,1,Individual,1.7419696747025504,Second Owner,20127.760213920323,883043671730.7094,30269613.345316812,2,2,4
